('genus', 'anisodactylus', 'species', 'anisodactylus melanopus')
('genus', 'anisodactylus', 'species', 'anisodactylus merula')
('genus', 'anisodactylus', 'species', 'anisodactylus nigerrimus')
('genus', 'anisodactylus', 'species', 'anisodactylus nigrita')
('genus', 'anisodactylus', 'species', 'anisodactylus opaculus')
('genus', 'anisodactylus', 'species', 'anisodactylus ovularis')
('genus', 'anisodactylus', 'species', 'anisodactylus pitychrous')
('genus', 'anisodactylus', 'species', 'anisodactylus porosus')
('genus', 'anisodactylus', 'species', 'anisodactylus pseudagricola')
('genus', 'anisodactylus', 'species', 'anisodactylus rotundangulus')
('genus', 'anisodactylus', 'species', 'anisodactylus rudis')
('genus', 'anisodactylus', 'species', 'anisodactylus rusticus')
('genus', 'anisodactylus', 'species', 'anisodactylus sanctaecrucis')
('genus', 'anisodactylus', 'species', 'anisodactylus similis')
('genus', 'anisodactylus', 'species', 'anisodactylus texanus')
('genus', 'anisodactylus', 'species', 'anisodactylus verticalis')
('genus', 'antarctonomus', 'species', 'antarctonomus complanatus')
('genus', 'anthia', 'species', 'anthia hexasticta')
('genus', 'antilliscaris', 'species', 'antilliscaris danforthi')
('genus', 'antilliscaris', 'species', 'antilliscaris darlingtoni')
('genus', 'antilliscaris', 'species', 'antilliscaris megacephala')
('genus', 'antilliscaris', 'species', 'antilliscaris mutchleri')
('genus', 'apenes', 'species', 'apenes angustata')
('genus', 'apenes', 'species', 'apenes coriacea')
('genus', 'apenes', 'species', 'apenes hilariola')
('genus', 'apenes', 'species', 'apenes iviei')
('genus', 'apenes', 'species', 'apenes limbata')
('genus', 'apenes', 'species', 'apenes lucidula')
('genus', 'apenes', 'species', 'apenes marginalis')
('genus', 'apenes', 'species', 'apenes nebulosa')
('genus', 'apenes', 'species', 'apenes opaca')
('genus', 'apenes', 'species', 'apenes pallidipes')
('genus', 'apenes', 'species', 'apenes pallipes')
('genus', 'apenes', 'species', 'apenes parallela')
('genus', 'apenes', 'species', 'apenes portoricensis')
('genus', 'apenes', 'species', 'apenes sinuata')
('genus', 'apenes', 'species', 'apenes variegata')
('genus', 'apristus', 'species', 'apristus actuosus')
('genus', 'apristus', 'species', 'apristus agitatus')
('genus', 'apristus', 'species', 'apristus cephalus')
('genus', 'apristus', 'species', 'apristus constrictus')
('genus', 'apristus', 'species', 'apristus latens')
('genus', 'apristus', 'species', 'apristus laticollis')
('genus', 'apristus', 'species', 'apristus liratus')
('genus', 'apristus', 'species', 'apristus nevadensis')
('genus', 'apristus', 'species', 'apristus pugetanus')
('genus', 'apristus', 'species', 'apristus subdeletus')
('genus', 'apristus', 'species', 'apristus subsulcatus')
('genus', 'apristus', 'species', 'apristus thoracicus')
('genus', 'apristus', 'species', 'apristus tuckeri')
('genus', 'ardistomis', 'species', 'ardistomis mannerheimi')
('genus', 'ardistomis', 'species', 'ardistomis obliquata')
('genus', 'ardistomis', 'species', 'ardistomis schaumii')
('genus', 'asaphidion', 'species', 'asaphidion alaskanum')
('genus', 'asaphidion', 'species', 'asaphidion curtum')
('genus', 'asaphidion', 'species', 'asaphidion flavipes')
('genus', 'asaphidion', 'species', 'asaphidion yukonense')
('genus', 'aspidoglossa', 'species', 'aspidoglossa aerata')
('genus', 'aspidoglossa', 'species', 'aspidoglossa cribrata')
('genus', 'aspidoglossa', 'species', 'aspidoglossa mexicana')
('genus', 'aspidoglossa', 'species', 'aspidoglossa subangulata')
('genus', 'athrostictus', 'species', 'athrostictus paganus')
('genus', 'athrostictus', 'species', 'athrostictus punctatulus')
('genus', 'atranus', 'species', 'atranus pubescens')
('genus', 'axinopalpus', 'species', 'axinopalpus biplagiatus')
('genus', 'axinopalpus', 'species', 'axinopalpus californicus')
('genus', 'axinopalpus', 'species', 'axinopalpus denticulatus')
('genus', 'axinopalpus', 'species', 'axinopalpus fusciceps')
('genus', 'axinopalpus', 'species', 'axinopalpus illectus')
('genus', 'axinopalpus', 'species', 'axinopalpus pratti')
('genus', 'axinopalpus', 'species', 'axinopalpus utahensis')
('genus', 'axinopalpus', 'species', 'axinopalpus vittatus')
('genus', 'aztecarpalus', 'species', 'aztecarpalus schaefferi')
('genus', 'badister', 'species', 'badister elegans')
('genus', 'badister', 'species', 'badister ferrugineus')
('genus', 'badister', 'species', 'badister flavipes')
('genus', 'badister', 'species', 'badister grandiceps')
('genus', 'badister', 'species', 'badister maculatus')
('genus', 'badister', 'species', 'badister micans')
('genus', 'badister', 'species', 'badister neopulchellus')
('genus', 'badister', 'species', 'badister notatus')
('genus', 'badister', 'species', 'badister obtusus')
('genus', 'badister', 'species', 'badister parviceps')
('genus', 'badister', 'species', 'badister pulchellus')
('genus', 'badister', 'species', 'badister reflexus')
('genus', 'badister', 'species', 'badister submarinus')
('genus', 'badister', 'species', 'badister transversus')
('genus', 'badister', 'species', 'badister vandykei')
('genus', 'barylaus', 'species', 'barylaus estriata')
('genus', 'bembidion', 'species', 'bembidion acticola')
('genus', 'bembidion', 'species', 'bembidion actuosum')
('genus', 'bembidion', 'species', 'bembidion acutifrons')
('genus', 'bembidion', 'species', 'bembidion adductum')
('genus', 'bembidion', 'species', 'bembidion admirandum')
('genus', 'bembidion', 'species', 'bembidion advena')
('genus', 'bembidion', 'species', 'bembidion aeneicolle')
('genus', 'bembidion', 'species', 'bembidion aenulum')
('genus', 'bembidion', 'species', 'bembidion affine')
('genus', 'bembidion', 'species', 'bembidion alaskense')
('genus', 'bembidion', 'species', 'bembidion alpineanum')
('genus', 'bembidion', 'species', 'bembidion americanum')
('genus', 'bembidion', 'species', 'bembidion ampliatum')
('genus', 'bembidion', 'species', 'bembidion ampliceps')
('genus', 'bembidion', 'species', 'bembidion anguliferum')
('genus', 'bembidion', 'species', 'bembidion antiquum')
('genus', 'bembidion', 'species', 'bembidion approximatum')
('genus', 'bembidion', 'species', 'bembidion aratum')
('genus', 'bembidion', 'species', 'bembidion arcticum')
('genus', 'bembidion', 'species', 'bembidion arenobile')
('genus', 'bembidion', 'species', 'bembidion ateradustum')
('genus', 'bembidion', 'species', 'bembidion atomarium')
('genus', 'bembidion', 'species', 'bembidion auratum')
('genus', 'bembidion', 'species', 'bembidion auxiliator')
('genus', 'bembidion', 'species', 'bembidion avidum')
('genus', 'bembidion', 'species', 'bembidion balli')
('genus', 'bembidion', 'species', 'bembidion basicorne')
('genus', 'bembidion', 'species', 'bembidion bellorum')
('genus', 'bembidion', 'species', 'bembidion bifossulatum')
('genus', 'bembidion', 'species', 'bembidion bimaculatum')
('genus', 'bembidion', 'species', 'bembidion blackburni')
('genus', 'bembidion', 'species', 'bembidion bowditchii')
('genus', 'bembidion', 'species', 'bembidion brachythorax')
('genus', 'bembidion', 'species', 'bembidion breve')
('genus', 'bembidion', 'species', 'bembidion brevistriatum')
('genus', 'bembidion', 'species', 'bembidion bruxellense')
('genus', 'bembidion', 'species', 'bembidion californicum')
('genus', 'bembidion', 'species', 'bembidion callens')
('genus', 'bembidion', 'species', 'bembidion canadianum')
('genus', 'bembidion', 'species', 'bembidion carinatum')
('genus', 'bembidion', 'species', 'bembidion carinula')
('genus', 'bembidion', 'species', 'bembidion carolinense')
('genus', 'bembidion', 'species', 'bembidion castor')
('genus', 'bembidion', 'species', 'bembidion chalceum')
('genus', 'bembidion', 'species', 'bembidion cheyennense')
('genus', 'bembidion', 'species', 'bembidion clemens')
('genus', 'bembidion', 'species', 'bembidion coecum')
('genus', 'bembidion', 'species', 'bembidion coloradense')
('genus', 'bembidion', 'species', 'bembidion colvillense')
('genus', 'bembidion', 'species', 'bembidion commotum')
('genus', 'bembidion', 'species', 'bembidion complanulum')
('genus', 'bembidion', 'species', 'bembidion compressum')
('genus', 'bembidion', 'species', 'bembidion concolor')
('genus', 'bembidion', 'species', 'bembidion concretum')
('genus', 'bembidion', 'species', 'bembidion confusum')
('genus', 'bembidion', 'species', 'bembidion connivens')
('genus', 'bembidion', 'species', 'bembidion consanguineum')
('genus', 'bembidion', 'species', 'bembidion consimile')
('genus', 'bembidion', 'species', 'bembidion conspersum')
('genus', 'bembidion', 'species', 'bembidion constricticolle')
('genus', 'bembidion', 'species', 'bembidion constrictum')
('genus', 'bembidion', 'species', 'bembidion consuetum')
('genus', 'bembidion', 'species', 'bembidion contractum')
('genus', 'bembidion', 'species', 'bembidion convexulum')
('genus', 'bembidion', 'species', 'bembidion cordatum')
('genus', 'bembidion', 'species', 'bembidion corgenoma')
('genus', 'bembidion', 'species', 'bembidion corticarium')
('genus', 'bembidion', 'species', 'bembidion coxendix')
('genus', 'bembidion', 'species', 'bembidion curtulatum')
('genus', 'bembidion', 'species', 'bembidion darlingtoni')
('genus', 'bembidion', 'species', 'bembidion dauricum')
('genus', 'bembidion', 'species', 'bembidion debiliceps')
('genus', 'bembidion', 'species', 'bembidion dejectum')
('genus', 'bembidion', 'species', 'bembidion diligens')
('genus', 'bembidion', 'species', 'bembidion dorsale')
('genus', 'bembidion', 'species', 'bembidion durangoense')
('genus', 'bembidion', 'species', 'bembidion dyschirinum')
('genus', 'bembidion', 'species', 'bembidion egens')
('genus', 'bembidion', 'species', 'bembidion elizabethae')
('genus', 'bembidion', 'species', 'bembidion ephippiger')
('genus', 'bembidion', 'species', 'bembidion ephippigerum')
('genus', 'bembidion', 'species', 'bembidion evidens')
('genus', 'bembidion', 'species', 'bembidion falsum')
('genus', 'bembidion', 'species', 'bembidion farrarae')
('genus', 'bembidion', 'species', 'bembidion femoratum')
('genus', 'bembidion', 'species', 'bembidion festivum')
('genus', 'bembidion', 'species', 'bembidion flavopictum')
('genus', 'bembidion', 'species', 'bembidion flohri')
('genus', 'bembidion', 'species', 'bembidion fortestriatum')
('genus', 'bembidion', 'species', 'bembidion foveum')
('genus', 'bembidion', 'species', 'bembidion frontale')
('genus', 'bembidion', 'species', 'bembidion fuchsii')
('genus', 'bembidion', 'species', 'bembidion fugax')
('genus', 'bembidion', 'species', 'bembidion fulgens')
('genus', 'bembidion', 'species', 'bembidion gagneorum')
('genus', 'bembidion', 'species', 'bembidion gebleri')
('genus', 'bembidion', 'species', 'bembidion gilae')
('genus', 'bembidion', 'species', 'bembidion gordoni')
('genus', 'bembidion', 'species', 'bembidion graciliforme')
('genus', 'bembidion', 'species', 'bembidion grandiceps')
('genus', 'bembidion', 'species', 'bembidion graphicum')
('genus', 'bembidion', 'species', 'bembidion grapii')
('genus', 'bembidion', 'species', 'bembidion gratiosum')
('genus', 'bembidion', 'species', 'bembidion guttula')
('genus', 'bembidion', 'species', 'bembidion hageni')
('genus', 'bembidion', 'species', 'bembidion halaeakalae')
('genus', 'bembidion', 'species', 'bembidion haruspex')
('genus', 'bembidion', 'species', 'bembidion hastii')
('genus', 'bembidion', 'species', 'bembidion hesperium')
('genus', 'bembidion', 'species', 'bembidion honestum')
('genus', 'bembidion', 'species', 'bembidion horni')
('genus', 'bembidion', 'species', 'bembidion humboldtense')
('genus', 'bembidion', 'species', 'bembidion hyperboraeorum')
('genus', 'bembidion', 'species', 'bembidion idoneum')
('genus', 'bembidion', 'species', 'bembidion ignicola')
('genus', 'bembidion', 'species', 'bembidion immaturum')
('genus', 'bembidion', 'species', 'bembidion impotens')
('genus', 'bembidion', 'species', 'bembidion improvidens')
('genus', 'bembidion', 'species', 'bembidion inaequale')
('genus', 'bembidion', 'species', 'bembidion incrematum')
('genus', 'bembidion', 'species', 'bembidion indistinctum')
('genus', 'bembidion', 'species', 'bembidion innocuum')
('genus', 'bembidion', 'species', 'bembidion insulatum')
('genus', 'bembidion', 'species', 'bembidion integrum')
('genus', 'bembidion', 'species', 'bembidion intermedium')
('genus', 'bembidion', 'species', 'bembidion interventor')
('genus', 'bembidion', 'species', 'bembidion iridescens')
('genus', 'bembidion', 'species', 'bembidion iridipenne')
('genus', 'bembidion', 'species', 'bembidion jacobianum')
('genus', 'bembidion', 'species', 'bembidion jucundum')
('genus', 'bembidion', 'species', 'bembidion kalumae')
('genus', 'bembidion', 'species', 'bembidion kamakou')
('genus', 'bembidion', 'species', 'bembidion kauaiense')
('genus', 'bembidion', 'species', 'bembidion kauiense')
('genus', 'bembidion', 'species', 'bembidion koebelei')
('genus', 'bembidion', 'species', 'bembidion kuprianovii')
('genus', 'bembidion', 'species', 'bembidion lachnophoroides')
('genus', 'bembidion', 'species', 'bembidion lacunarium')
('genus', 'bembidion', 'species', 'bembidion lampros')
('genus', 'bembidion', 'species', 'bembidion lapponicum')
('genus', 'bembidion', 'species', 'bembidion latebricola')
('genus', 'bembidion', 'species', 'bembidion laticeps')
('genus', 'bembidion', 'species', 'bembidion laxatum')
('genus', 'bembidion', 'species', 'bembidion lecontei')
('genus', 'bembidion', 'species', 'bembidion lenae')
('genus', 'bembidion', 'species', 'bembidion levettei')
('genus', 'bembidion', 'species', 'bembidion levigatum')
('genus', 'bembidion', 'species', 'bembidion lorquinii')
('genus', 'bembidion', 'species', 'bembidion louisella')
('genus', 'bembidion', 'species', 'bembidion luculentum')
('genus', 'bembidion', 'species', 'bembidion lugubre')
('genus', 'bembidion', 'species', 'bembidion manningense')
('genus', 'bembidion', 'species', 'bembidion marinianum')
('genus', 'bembidion', 'species', 'bembidion mckinleyi')
('genus', 'bembidion', 'species', 'bembidion mexicanum')
('genus', 'bembidion', 'species', 'bembidion mimbres')
('genus', 'bembidion', 'species', 'bembidion mimus')
('genus', 'bembidion', 'species', 'bembidion modocianum')
('genus', 'bembidion', 'species', 'bembidion mormon')
('genus', 'bembidion', 'species', 'bembidion morulum')
('genus', 'bembidion', 'species', 'bembidion mundum')
('genus', 'bembidion', 'species', 'bembidion munroi')
('genus', 'bembidion', 'species', 'bembidion muscicola')
('genus', 'bembidion', 'species', 'bembidion mutatum')
('genus', 'bembidion', 'species', 'bembidion nebraskense')
('genus', 'bembidion', 'species', 'bembidion neocoerulescens')
('genus', 'bembidion', 'species', 'bembidion nevadense')
('genus', 'bembidion', 'species', 'bembidion nigripes')
('genus', 'bembidion', 'species', 'bembidion nigrivestis')
('genus', 'bembidion', 'species', 'bembidion nigrocoeruleum')
('genus', 'bembidion', 'species', 'bembidion nigropiceum')
('genus', 'bembidion', 'species', 'bembidion nigrum')
('genus', 'bembidion', 'species', 'bembidion niloticum')
('genus', 'bembidion', 'species', 'bembidion nitidicolle')
('genus', 'bembidion', 'species', 'bembidion nitidum')
('genus', 'bembidion', 'species', 'bembidion nogalesium')
('genus', 'bembidion', 'species', 'bembidion nubiculosum')
('genus', 'bembidion', 'species', 'bembidion nudipenne')
('genus', 'bembidion', 'species', 'bembidion oberthueri')
('genus', 'bembidion', 'species', 'bembidion obliquulum')
('genus', 'bembidion', 'species', 'bembidion obscurellum')
('genus', 'bembidion', 'species', 'bembidion obscuripenne')
('genus', 'bembidion', 'species', 'bembidion obscuromaculatum')
('genus', 'bembidion', 'species', 'bembidion obtusangulum')
('genus', 'bembidion', 'species', 'bembidion obtusidens')
('genus', 'bembidion', 'species', 'bembidion obtusum')
('genus', 'bembidion', 'species', 'bembidion occultator')
('genus', 'bembidion', 'species', 'bembidion operosum')
('genus', 'bembidion', 'species', 'bembidion oppressum')
('genus', 'bembidion', 'species', 'bembidion oregonense')
('genus', 'bembidion', 'species', 'bembidion ozarkense')
('genus', 'bembidion', 'species', 'bembidion pacificum')
('genus', 'bembidion', 'species', 'bembidion palosverdes')
('genus', 'bembidion', 'species', 'bembidion paraenulum')
('genus', 'bembidion', 'species', 'bembidion paratomarium')
('genus', 'bembidion', 'species', 'bembidion patruele')
('genus', 'bembidion', 'species', 'bembidion pedicellatum')
('genus', 'bembidion', 'species', 'bembidion perbrevicolle')
('genus', 'bembidion', 'species', 'bembidion perkinsi')
('genus', 'bembidion', 'species', 'bembidion pernotum')
('genus', 'bembidion', 'species', 'bembidion perspicuum')
('genus', 'bembidion', 'species', 'bembidion petrosum')
('genus', 'bembidion', 'species', 'bembidion pilatei')
